"REST_ID","REST_NAME","CUISINE"
18466981,"Al-raaya","North Indian"
905,"Taste of China","Chinese"
905,"Taste of China","Thai"
18489530,"Pakeeza Chicken Corner","North Indian"
18463970,"Biryani Art","Hyderabadi"
18463970,"Biryani Art","North Indian"
18463970,"Biryani Art","Biryani"
18343001,"Cafe Sante","Cafe"
5760,"Khana Khajana Da Dhaba","North Indian"
309641,"Knights Chaska","North Indian"
309641,"Knights Chaska","Chinese"
308969,"Shree Gopal Ji Chole Bhature","Street Food"
18469933,"Brajwasi","North Indian"
3943,"Henri's Bar - Le Meridien","Finger Food"
17536645,"Jehova es Mi Pastor Tacos y Burritos","Mexican"
18345506,"Hilal Hotel Nihari","Mughlai"
18354639,"Panchwati Rasoi","North Indian"
18354639,"Panchwati Rasoi","Chinese"
18258759,"The Sugar Therapy","Bakery"
18258759,"The Sugar Therapy","Desserts"
311640,"The Bridge - Hotel Clark Inn Gurgaon","North Indian"
311640,"The Bridge - Hotel Clark Inn Gurgaon","Chinese"
6453,"Chinese Hut","Chinese"
1918,"Gopala","Mithai"
1918,"Gopala","Street Food"
18435819,"Dada Ka","Mughlai"
18435819,"Dada Ka","Chinese"
5944,"Nirula's Ice Cream","Desserts"
5944,"Nirula's Ice Cream","Ice Cream"
18474850,"Sardar A Pure Meat Shop","Raw Meats"
18474850,"Sardar A Pure Meat Shop","Fast Food"
18474850,"Sardar A Pure Meat Shop","North Indian"
18146396,"Gufa Restaurant","Chinese"
18146396,"Gufa Restaurant","North Indian"
18427234,"Central Perk","Cafe"
18427234,"Central Perk","Chinese"
18427234,"Central Perk","Italian"
18481294,"Krishna Juice & Shakes Corner","Juices"
18492048,"Piper's & Grill - The Night Chef","North Indian"
18492048,"Piper's & Grill - The Night Chef","Chinese"
18492048,"Piper's & Grill - The Night Chef","Continental"
300416,"Prem Di Hatti","North Indian"
300416,"Prem Di Hatti","Street Food"
143,"Domino's Pizza","Pizza"
143,"Domino's Pizza","Fast Food"
18268344,"Rasoi","North Indian"
4672,"Scorpio Cafe","Chinese"
4672,"Scorpio Cafe","Fast Food"
6949,"Grover's - The Baker Shop","Bakery"
6949,"Grover's - The Baker Shop","Fast Food"
18390311,"Asia Seven Express","Chinese"
306503,"Big Yellow Door","Cafe"
306503,"Big Yellow Door","Fast Food"
306503,"Big Yellow Door","Italian"
18355147,"Star Restaurant","North Indian"
308570,"Amici Cafe","Cafe"
308570,"Amici Cafe","Italian"
308570,"Amici Cafe","Pizza"
3545,"NYC - Radisson Blu Plaza Delhi","North Indian"
3545,"NYC - Radisson Blu Plaza Delhi","Continental"
3545,"NYC - Radisson Blu Plaza Delhi","Italian"
18471314,"Me and My Cake","Bakery"
18471314,"Me and My Cake","Desserts"
18357529,"Mr. Bake","Bakery"
4682,"Alvi's Food Spot","North Indian"
4682,"Alvi's Food Spot","Mughlai"
302302,"Punjabi Dhaba","North Indian"
18455511,"Apna Punjabi Zayka","North Indian"
18264993,"Food En Vouge","North Indian"
18421469,"Jyoti Sweets","Mithai"
3260,"Opium Bar - Hotel City Park","Finger Food"
3260,"Opium Bar - Hotel City Park","North Indian"
3260,"Opium Bar - Hotel City Park","Chinese"
18249081,"Oh! China","Chinese"
18249081,"Oh! China","Thai"
492,"Bikanervala","North Indian"
492,"Bikanervala","South Indian"
492,"Bikanervala","Fast Food"
492,"Bikanervala","Street Food"
492,"Bikanervala","Chinese"
492,"Bikanervala","Beverages"
492,"Bikanervala","Desserts"
492,"Bikanervala","Mithai"
304965,"Vijay Eating Point","North Indian"
304965,"Vijay Eating Point","Chinese"
301131,"Fork You","Continental"
301131,"Fork You","Asian"
301131,"Fork You","Italian"
301131,"Fork You","Mediterranean"
301131,"Fork You","Burger"
6173,"China Town","Chinese"
18282037,"First Eat","Healthy Food"
18282037,"First Eat","North Indian"
8715,"Bengali Sweet Corner","South Indian"
8715,"Bengali Sweet Corner","Street Food"
8715,"Bengali Sweet Corner","Desserts"
18461590,"Theos","Bakery"
18461590,"Theos","Desserts"
18282004,"Bengal Snacks","Fast Food"
17989134,"Brownies & More","Bakery"
17989134,"Brownies & More","Fast Food"
7217,"Asia Kitchen","Chinese"
7217,"Asia Kitchen","Thai"
7217,"Asia Kitchen","North Indian"
18322518,"Nazeer Delicacies","North Indian"
18322518,"Nazeer Delicacies","Mughlai"
18396177,"Pasta Pizza & Roll Hut","Italian"
18396177,"Pasta Pizza & Roll Hut","Fast Food"
18455545,"Freezy","Ice Cream"
18427235,"Baba Chicken Ludhiana Wale","North Indian"
8108,"Muradabadi Chicken Biryani & Dhaba","North Indian"
18372315,"South Gate","North Indian"
18372315,"South Gate","Chinese"
16611498,"Stillwater on Belmore","Breakfast"
16611498,"Stillwater on Belmore","Coffee and Tea"
18464624,"China Gathering","Chinese"
4655,"Wah Ji Wah","North Indian"
4655,"Wah Ji Wah","Chinese"
259,"Pizza Hut","Italian"
259,"Pizza Hut","Pizza"
259,"Pizza Hut","Fast Food"
18355106,"Arabian Nites","Lebanese"
7071,"Gelato Vinto","Desserts"
7071,"Gelato Vinto","Ice Cream"
9169,"The Guls","North Indian"
3972,"Khalsa","North Indian"
304103,"Cafe Coffee Day","Cafe"
300257,"Oberoi Biryani","North Indian"
300257,"Oberoi Biryani","Mughlai"
309219,"Satya Dhaba","North Indian"
18486867,"Alam Biryani","Biryani"
304822,"Bansiwala Sweets & Caterers","Mithai"
304822,"Bansiwala Sweets & Caterers","Street Food"
308865,"The Sugar Cube","Bakery"
308865,"The Sugar Cube","Desserts"
301316,"Annapurna Bhojnalaya","North Indian"
18377924,"The Sweeet Jar","Cafe"
18377924,"The Sweeet Jar","Bakery"
18218321,"Majlis-e-Mughal","Mughlai"
18285736,"L'Opera","Bakery"
18285736,"L'Opera","Desserts"
18285736,"L'Opera","Fast Food"
304243,"Say Cheese","Fast Food"
18481320,"Food Nation","North Indian"
18481320,"Food Nation","Chinese"
311759,"Barista Creme Lavazza","Cafe"
693,"Baskin Robbins","Ice Cream"
312715,"Chawla's²","North Indian"
312715,"Chawla's²","Mughlai"
7582,"Cafe Coffee Day","Cafe"
18373737,"Get Set Go","North Indian"
18373737,"Get Set Go","Chinese"
18373737,"Get Set Go","Continental"
18037828,"Hashtag Foods","Fast Food"
18037828,"Hashtag Foods","Beverages"
4677,"United Punjab","North Indian"
4677,"United Punjab","Mughlai"
309155,"Domino's Pizza","Pizza"
309155,"Domino's Pizza","Fast Food"
307965,"Ashok Meat Wala","Mughlai"
18409218,"Da Pizza Corner","Fast Food"
18409218,"Da Pizza Corner","Pizza"
301191,"Satyam Rooftop Restaurant","North Indian"
301191,"Satyam Rooftop Restaurant","Chinese"
301191,"Satyam Rooftop Restaurant","Fast Food"
9883,"Aggarwal Eating Point","Street Food"
9883,"Aggarwal Eating Point","Mithai"
310989,"Chawla The Pastry Palace","Bakery"
4336,"Amritsari Dhaba","North Indian"
4336,"Amritsari Dhaba","Chinese"
313412,"Go Kylin","Japanese"
313412,"Go Kylin","Chinese"
313412,"Go Kylin","Asian"
313412,"Go Kylin","Malaysian"
313412,"Go Kylin","Thai"
313412,"Go Kylin","Vietnamese"
18281946,"Shree Meenakshi Dosai","South Indian"
309543,"Bikkgane Biryani","Biryani"
309543,"Bikkgane Biryani","North Indian"
309543,"Bikkgane Biryani","Hyderabadi"
18381235,"Fat Lulu's","Pizza"
18381235,"Fat Lulu's","Italian"
3449,"Subway","American"
3449,"Subway","Fast Food"
3449,"Subway","Salad"
3449,"Subway","Healthy Food"
18379474,"Kake Da Hotel","North Indian"
147,"Subway","American"
147,"Subway","Fast Food"
147,"Subway","Salad"
147,"Subway","Healthy Food"
9366,"Nut Khut Rasoi","Chinese"
308812,"Just Chinese","Chinese"
18456271,"Ice Stone Cafe","Desserts"
301053,"Wah Ji Wah","North Indian"
301053,"Wah Ji Wah","Fast Food"
7770,"Rajasthan Food Stall No. 1","Rajasthani"
7770,"Rajasthan Food Stall No. 1","North Indian"
18232113,"Jaiveer Naan & Chaap","North Indian"
18352278,"Wah G Wah","North Indian"
18352278,"Wah G Wah","Chinese"
304154,"My Bar Square","North Indian"
304154,"My Bar Square","Chinese"
304154,"My Bar Square","Italian"
304154,"My Bar Square","Continental"
6242,"Urban Kabab","North Indian"
6242,"Urban Kabab","Chinese"
311821,"The Twisted Bakery","Bakery"
311821,"The Twisted Bakery","Desserts"
18391166,"Chawla's²","North Indian"
18391166,"Chawla's²","Chinese"
18352209,"Ichak Dana","North Indian"
18352209,"Ichak Dana","Awadhi"
300584,"Shan E Dilli","North Indian"
300581,"Cafe Coffee Day","Cafe"
307418,"Dare To Deliver","Chinese"
307418,"Dare To Deliver","Fast Food"
307418,"Dare To Deliver","North Indian"
4924,"Karim's","North Indian"
4924,"Karim's","Mughlai"
308068,"The Grand Kitchen","North Indian"
308068,"The Grand Kitchen","Chinese"
313419,"Kitchen King","North Indian"
313419,"Kitchen King","Mughlai"
313419,"Kitchen King","Chinese"
18277165,"Ping's Café Orient","Asian"
4188,"Oasis Kitchen","Chinese"
4188,"Oasis Kitchen","North Indian"
18368771,"Right for Night","North Indian"
18415386,"Aqua Grill - Pride Plaza Hotel","Continental"
18415386,"Aqua Grill - Pride Plaza Hotel","North Indian"
6667,"Ved Dhaba","North Indian"
18382370,"iKitchen","North Indian"
18382370,"iKitchen","Chinese"
18382370,"iKitchen","Italian"
6308,"Patiala Shahi","North Indian"
6308,"Patiala Shahi","Mughlai"
305289,"Kumar Samose Wala","Street Food"
18245263,"The Foodie Cafe","Chinese"
18245263,"The Foodie Cafe","Fast Food"
2044,"Haldiram Bhujiawala","Street Food"
2044,"Haldiram Bhujiawala","North Indian"
2044,"Haldiram Bhujiawala","South Indian"
2044,"Haldiram Bhujiawala","Mithai"
18346730,"Hira Sweets","Mithai"
18346730,"Hira Sweets","North Indian"
18346730,"Hira Sweets","South Indian"
18346730,"Hira Sweets","Street Food"
18346730,"Hira Sweets","Chinese"
307360,"Matchbox","American"
307360,"Matchbox","British"
307360,"Matchbox","Continental"
313159,"Dolce Gelato","Ice Cream"
313159,"Dolce Gelato","Beverages"
313159,"Dolce Gelato","Fast Food"
18473005,"Jambox","Fast Food"
18473005,"Jambox","Beverages"
307444,"Laalwala's","North Indian"
307444,"Laalwala's","Mithai"
307444,"Laalwala's","South Indian"
307444,"Laalwala's","Street Food"
307444,"Laalwala's","Chinese"
4018,"Hot Curries","North Indian"
4018,"Hot Curries","Mughlai"
4018,"Hot Curries","Chinese"
18348609,"Lassilo","Fast Food"
18393697,"Chilli Indiana","Italian"
18312665,"Best Chicken Corner","North Indian"
6088,"Hangout - A House Of Kathis","Street Food"
18381672,"Cafe Coffee Day","Cafe"
18268733,"Urban Kitchen","North Indian"
18268733,"Urban Kitchen","Chinese"
18268733,"Urban Kitchen","Mughlai"
17977755,"Cakes 'n' Crumbs","Bakery"
18354973,"Tikka- Way","North Indian"
18354973,"Tikka- Way","Chinese"
301523,"Nostalgia at 1911 Brasserie - The Imperial","European"
301523,"Nostalgia at 1911 Brasserie - The Imperial","Continental"
311033,"Green Chick Chop","Raw Meats"
311033,"Green Chick Chop","North Indian"
311033,"Green Chick Chop","Fast Food"
4065,"Kaveri","North Indian"
311891,"Paul's Homemade","Bakery"
311891,"Paul's Homemade","Desserts"
7573,"The Great Kabab Factory - Park Plaza","North Indian"
7573,"The Great Kabab Factory - Park Plaza","Mughlai"
18400768,"Turquoise Turkish Ice-cream","Ice Cream"
301885,"Milan Shudh Vaishno","North Indian"
3004,"Domino's Pizza","Pizza"
3004,"Domino's Pizza","Fast Food"
301677,"Rahul Eggs","Fast Food"
301677,"Rahul Eggs","South Indian"
311756,"Pita Pit","Healthy Food"
311756,"Pita Pit","Salad"
18414481,"Kettle & Kegs","Tea"
306067,"Oberoi Biryani","Biryani"
306067,"Oberoi Biryani","North Indian"
18211312,"Durga Sweets Corner","Mithai"
18211312,"Durga Sweets Corner","Street Food"
18380155,"Circle Cafe and Bar","Cafe"
18380155,"Circle Cafe and Bar","North Indian"
18380155,"Circle Cafe and Bar","Lebanese"
18380155,"Circle Cafe and Bar","Continental"
306071,"Pakode Ki Dukaan","Street Food"
308599,"Chaat Corner","Street Food"
18216323,"SPL Foods Plaza","North Indian"
18216323,"SPL Foods Plaza","Chinese"
18255138,"Republic of Chicken","Raw Meats"
18255138,"Republic of Chicken","Fast Food"
3467,"Green Chick Chop","Raw Meats"
3467,"Green Chick Chop","North Indian"
3467,"Green Chick Chop","Fast Food"
18336207,"FOG Cafe and Lounge","Cafe"
6180,"Aashirwad","Chinese"
6180,"Aashirwad","North Indian"
4019,"Meenu Caterers","North Indian"
4019,"Meenu Caterers","Chinese"
309255,"Tomatoes Kitchen","North Indian"
309255,"Tomatoes Kitchen","Chinese"
309255,"Tomatoes Kitchen","Fast Food"
5011,"Yomo-Your Only Momo Outlet","Fast Food"
310689,"Pizzalicious","Pizza"
310689,"Pizzalicious","Fast Food"
18382336,"Dolce Gelato","Ice Cream"
18382336,"Dolce Gelato","Beverages"
18382336,"Dolce Gelato","Fast Food"
312265,"Uma Foodies' Hut","North Indian"
312265,"Uma Foodies' Hut","Chinese"
312265,"Uma Foodies' Hut","Mughlai"
18463699,"Berco's","Chinese"
18463699,"Berco's","Thai"
18423878,"Aggarwal Bikaner Sweets Corner","Mithai"
18423878,"Aggarwal Bikaner Sweets Corner","Fast Food"
18419897,"Shahi Muradabadi & Hyderabadi","Mughlai"
18359288,"Manohar Cakes & Bikaneri","Mithai"
18359288,"Manohar Cakes & Bikaneri","Fast Food"
18273627,"The Diet Kitchen","Continental"
18273627,"The Diet Kitchen","Healthy Food"
302184,"Megha Vaishno Dhaba","North Indian"
18472612,"Saikutir Food","North Indian"
18472612,"Saikutir Food","South Indian"
18472612,"Saikutir Food","Chinese"
311734,"Subway","American"
311734,"Subway","Fast Food"
311734,"Subway","Salad"
311734,"Subway","Healthy Food"
301383,"Needs Gourmet","North Indian"
301383,"Needs Gourmet","Chinese"
301383,"Needs Gourmet","Italian"
18431177,"Biryani Express","Biryani"
302127,"Sahi Darbar","North Indian"
302127,"Sahi Darbar","Chinese"
18410302,"The Celiac Kitchen","North Indian"
18312623,"Viceroy Bar - Hotel Classic Diplomat","North Indian"
18138454,"Cakes & Muffins","Bakery"
18277000,"Hunger Stop","North Indian"
18277000,"Hunger Stop","Mughlai"
18441764,"Kalol- Bar Te Kitchen","North Indian"
18441764,"Kalol- Bar Te Kitchen","Mughlai"
18441764,"Kalol- Bar Te Kitchen","Chinese"
9517,"Jagadeesh Kharodewala","North Indian"
18351495,"Cakeophony By Sonali","Bakery"
18363405,"Jarfull","South Indian"
18363405,"Jarfull","Desserts"
18363405,"Jarfull","Beverages"
18489526,"Grubhouse Cafe","Fast Food"
18034071,"Janki Vaishno Dhaba","North Indian"
7450,"Aroma Spice","North Indian"
7450,"Aroma Spice","Chinese"
301818,"Anand Chicken & Fast Food","Chinese"
301818,"Anand Chicken & Fast Food","Fast Food"
308906,"Hira Sweets","Mithai"
9841,"Cakes & Bakes","Bakery"
9841,"Cakes & Bakes","Fast Food"
769,"Adyar Ananda Bhavan","South Indian"
769,"Adyar Ananda Bhavan","North Indian"
769,"Adyar Ananda Bhavan","Street Food"
769,"Adyar Ananda Bhavan","Chinese"
769,"Adyar Ananda Bhavan","Mithai"
18365996,"Chatore","Street Food"
300589,"Meenas","North Indian"
300589,"Meenas","Chinese"
18375413,"Rama Desi Ghee Meat Wala","North Indian"
18295497,"Milko Sweets Corner","Mithai"
18295497,"Milko Sweets Corner","Street Food"
311563,"Saravana Bhavan","South Indian"
2061,"Hello Sichuan","Chinese"
301203,"Shree Rathnam","South Indian"
301203,"Shree Rathnam","North Indian"
301203,"Shree Rathnam","Chinese"
3955,"Samavar - The Ashok","Continental"
3955,"Samavar - The Ashok","North Indian"
3955,"Samavar - The Ashok","Chinese"
18418268,"Maa Vaishno Dinesh Dhaba","North Indian"
18458308,"Litti.In","Bihari"
8583,"Chinese X'Press","Chinese"
2997,"Big Dragon","Chinese"
2997,"Big Dragon","Thai"
311871,"Pappu Chat Bhandar","Street Food"
311061,"Sip n Bite","North Indian"
311061,"Sip n Bite","Chinese"
311061,"Sip n Bite","Continental"
18425148,"Shri Ram Dhaba","North Indian"
18386707,"Cafe Filter","Fast Food"
18386707,"Cafe Filter","Italian"
18386707,"Cafe Filter","North Indian"
18386707,"Cafe Filter","Chinese"
16608059,"1918 Bistro & Grill","Modern Australian"
16608059,"1918 Bistro & Grill","Australian"
18144470,"Narang's Bake 'n' Cake","Bakery"
18144470,"Narang's Bake 'n' Cake","Desserts"
18144470,"Narang's Bake 'n' Cake","Fast Food"
18261151,"Aujla's Punjabi Zaika","North Indian"
18261151,"Aujla's Punjabi Zaika","Chinese"
18261151,"Aujla's Punjabi Zaika","Mughlai"
18218076,"Pehalwan Da Hotel","Mughlai"
18346735,"Annapoorna Foods","North Indian"
18346735,"Annapoorna Foods","Mughlai"
18346735,"Annapoorna Foods","South Indian"
18224532,"Dilli 6 On Wheels","North Indian"
18224532,"Dilli 6 On Wheels","Chinese"
948,"Waves","North Indian"
948,"Waves","Chinese"
18037850,"Giani","Ice Cream"
18037850,"Giani","Desserts"
18440416,"Mx Corn","Fast Food"
7246,"Amici Gourmet Pizza","Pizza"
7246,"Amici Gourmet Pizza","Italian"
18455615,"Rewari Sweets","Mithai"
309477,"Room Service","North Indian"
309477,"Room Service","Fast Food"
309477,"Room Service","Continental"
18489836,"New Gaurav Dhaba","North Indian"
18237941,"Pind Balluchi","North Indian"
18237941,"Pind Balluchi","Mughlai"
18400760,"Little Pleasure Restaurant & Cafe","North Indian"
18400760,"Little Pleasure Restaurant & Cafe","Chinese"
18238281,"Refuel","Beverages"
309688,"Frosted Heaven","Bakery"
309688,"Frosted Heaven","Desserts"
18354650,"Urban Gala","Chinese"
18354650,"Urban Gala","Cafe"
9271,"Raju De Special Paneer Wale","North Indian"
312920,"Ada'e Handi","North Indian"
312920,"Ada'e Handi","Mughlai"
312920,"Ada'e Handi","Chinese"
18254549,"Hot Paprika","Chinese"
18254549,"Hot Paprika","Fast Food"
302456,"Copper Restro Bar","North Indian"
302456,"Copper Restro Bar","Chinese"
302456,"Copper Restro Bar","Continental"
18464640,"The Pizza Family","Pizza"
18231410,"Bikku Bakes","Bakery"
18231410,"Bikku Bakes","Desserts"
18458663,"Cafe Naklee","Cafe"
18441559,"Taste of Punjab","North Indian"
18355137,"Kalka's Food Centre","North Indian"
18355137,"Kalka's Food Centre","Chinese"
850,"New Zaika","Chinese"
850,"New Zaika","North Indian"
18322647,"366 Junction","Cafe"
18322647,"366 Junction","North Indian"
18322647,"366 Junction","Chinese"
18425767,"Janaab","Awadhi"
18425767,"Janaab","Mughlai"
18425767,"Janaab","North Indian"
9459,"Gulnar Bar Be Que","North Indian"
9459,"Gulnar Bar Be Que","Chinese"
18433903,"Club 44","North Indian"
18458319,"Renu Sweets & Restaurant","North Indian"
18349929,"Keventers","Beverages"
6647,"Cent Percent The Pastry Shop","Bakery"
6647,"Cent Percent The Pastry Shop","Fast Food"
18366026,"ChandChini","North Indian"
18366026,"ChandChini","Mithai"
18366026,"ChandChini","Chinese"
18366026,"ChandChini","Street Food"
18391133,"Chauhan Hotel","North Indian"
302399,"Big Bite","North Indian"
302399,"Big Bite","Chinese"
302399,"Big Bite","Fast Food"
18380197,"Aarush - A Mediterranean Kitchen","Mediterranean"
18175252,"Chilli Dragon","Chinese"
18175252,"Chilli Dragon","Thai"
18352657,"Orange Food Cart","Chinese"
306011,"Om Corner","Street Food"
18375389,"Pizza Hot","Italian"
18375389,"Pizza Hot","Fast Food"
18375389,"Pizza Hot","South Indian"
18478971,"NS Punjabi Swad","North Indian"
18478971,"NS Punjabi Swad","Chinese"
18317507,"Soya Bite's","North Indian"
18363053,"Keshar","North Indian"
18363053,"Keshar","South Indian"
18363053,"Keshar","Chinese"
18198821,"Ram Ji Snacks & Food Corner","Street Food"
3132,"Swaad Bar-Be-Que","North Indian"
3132,"Swaad Bar-Be-Que","Chinese"
18366006,"Standard Pastry Shop","Bakery"
18366006,"Standard Pastry Shop","Fast Food"
312573,"JSB Evergreen Snack & Sweets","North Indian"
312573,"JSB Evergreen Snack & Sweets","Chinese"
312573,"JSB Evergreen Snack & Sweets","Fast Food"
312573,"JSB Evergreen Snack & Sweets","Street Food"
18454471,"Kanha Ji Sweets & Restaurant","Mithai"
18454471,"Kanha Ji Sweets & Restaurant","North Indian"
18454471,"Kanha Ji Sweets & Restaurant","Street Food"
306142,"Chai Point","Tea"
306142,"Chai Point","Fast Food"
18430905,"Ram Ram Ji Kachori Bhandar","Street Food"
7777,"Assam Food Stall","Assamese"
7777,"Assam Food Stall","Chinese"
7761,"Cafe Coffee Day","Cafe"
18350138,"Dheeraj Vaishno Dhaba","North Indian"
613,"Cafe Coffee Day","Cafe"
18360284,"Let's Meet Up","Fast Food"
18360284,"Let's Meet Up","Bakery"
18366008,"Madan Sweets & Bakers","Mithai"
18490967," Let's Burrrp","Chinese"
18490967," Let's Burrrp","North Indian"
3264,"Polo Lounge - Hyatt Regency","Finger Food"
18372661,"Gayatri's Break Point Restaurant","North Indian"
18372661,"Gayatri's Break Point Restaurant","South Indian"
18372661,"Gayatri's Break Point Restaurant","Chinese"
18372661,"Gayatri's Break Point Restaurant","Fast Food"
18372311,"ZASTY","Continental"
